method,budget_bpw,layer,expert_id,expert_stratum,invocations,mean,median
nested_int16_prefix_generalized_native,0.75,4,28,hot,4,0.23709209263324738,0.24563008546829224
nested_int16_prefix_generalized_native,0.75,4,36,median,4,0.02317117154598236,0.0
nested_int16_prefix_generalized_native,0.75,4,82,median,4,0.08483698964118958,0.05306142568588257
nested_int16_prefix_generalized_native,0.75,4,111,cold,1,0.047460317611694336,0.047460317611694336
nested_int16_prefix_generalized_native,0.75,4,129,hot,4,0.0767621248960495,0.025465160608291626
nested_int16_prefix_generalized_native,0.75,4,134,hot,4,0.0425652414560318,0.036720454692840576
nested_int16_prefix_generalized_native,0.75,4,143,cold,1,0.328948974609375,0.328948974609375
nested_int16_prefix_generalized_native,0.75,4,154,hot,4,0.2965565472841263,0.2453927993774414
nested_int16_prefix_generalized_native,0.75,4,190,median,4,0.3164642006158829,0.3285660743713379
nested_int16_prefix_generalized_native,0.75,4,193,median,4,0.08651997148990631,0.023390889167785645
nested_int16_prefix_generalized_native,0.75,20,30,cold,1,0.0,0.0
nested_int16_prefix_generalized_native,0.75,20,44,median,3,0.09355727831522624,0.07833439111709595
nested_int16_prefix_generalized_native,0.75,20,45,median,1,0.03954744338989258,0.03954744338989258
nested_int16_prefix_generalized_native,0.75,20,72,hot,4,0.16285687685012817,0.03871488571166992
nested_int16_prefix_generalized_native,0.75,20,142,median,3,0.15671430031458536,0.0827677845954895
nested_int16_prefix_generalized_native,0.75,20,148,hot,4,0.23348571360111237,0.2462899386882782
nested_int16_prefix_generalized_native,0.75,20,232,hot,4,0.21251314878463745,0.19513407349586487
nested_int16_prefix_generalized_native,0.75,20,240,hot,4,0.1675480157136917,0.0013634264469146729
nested_int16_prefix_generalized_native,0.75,39,22,hot,4,0.2532130032777786,0.27466627955436707
nested_int16_prefix_generalized_native,0.75,39,37,median,4,0.34112967550754547,0.3057765066623688
nested_int16_prefix_generalized_native,0.75,39,43,cold,2,0.12123814225196838,0.12123814225196838
nested_int16_prefix_generalized_native,0.75,39,55,median,4,0.14559531211853027,0.09673702716827393
nested_int16_prefix_generalized_native,0.75,39,70,hot,4,0.11501920223236084,0.1400376856327057
nested_int16_prefix_generalized_native,0.75,39,147,median,4,0.1301170140504837,0.15193718671798706
nested_int16_prefix_generalized_native,0.75,39,189,hot,4,0.21672925353050232,0.2285062074661255
nested_int16_prefix_generalized_native,0.75,39,193,median,4,0.0630703717470169,0.041796326637268066
nested_int16_prefix_generalized_native,0.75,39,235,hot,4,0.2753511965274811,0.3136391043663025
nested_int16_prefix_generalized_native,1.0,0,1,median,4,0.2127971649169922,0.2677573263645172
nested_int16_prefix_generalized_native,1.0,0,8,cold,1,0.23924237489700317,0.23924237489700317
nested_int16_prefix_generalized_native,1.0,0,17,cold,4,0.1402750015258789,0.12484988570213318
nested_int16_prefix_generalized_native,1.0,0,22,median,4,0.4091001898050308,0.389611154794693
nested_int16_prefix_generalized_native,1.0,0,114,median,1,0.555914044380188,0.555914044380188
nested_int16_prefix_generalized_native,1.0,0,158,median,4,0.2826661318540573,0.25703752040863037
nested_int16_prefix_generalized_native,1.0,0,164,cold,3,0.24979905287424722,0.29540419578552246
nested_int16_prefix_generalized_native,1.0,0,181,hot,4,0.27724073827266693,0.2736545503139496
nested_int16_prefix_generalized_native,1.0,0,206,hot,4,0.38996678590774536,0.32155632972717285
nested_int16_prefix_generalized_native,1.0,0,238,hot,4,0.4164794981479645,0.4541444182395935
nested_int16_prefix_generalized_native,1.0,0,248,cold,4,0.14001017808914185,0.14195731282234192
nested_int16_prefix_generalized_native,1.0,0,252,hot,4,0.5017635077238083,0.4690106511116028
nested_int16_prefix_generalized_native,1.0,4,28,hot,4,0.23709209263324738,0.24563008546829224
nested_int16_prefix_generalized_native,1.0,4,36,median,4,0.02317117154598236,0.0
nested_int16_prefix_generalized_native,1.0,4,82,median,4,0.08483698964118958,0.05306142568588257
nested_int16_prefix_generalized_native,1.0,4,111,cold,1,0.047460317611694336,0.047460317611694336
nested_int16_prefix_generalized_native,1.0,4,129,hot,4,0.0767621248960495,0.025465160608291626
nested_int16_prefix_generalized_native,1.0,4,134,hot,4,0.0425652414560318,0.036720454692840576
nested_int16_prefix_generalized_native,1.0,4,143,cold,1,0.328948974609375,0.328948974609375
nested_int16_prefix_generalized_native,1.0,4,154,hot,4,0.2965565472841263,0.2453927993774414
nested_int16_prefix_generalized_native,1.0,4,190,median,4,0.3164642006158829,0.3285660743713379
nested_int16_prefix_generalized_native,1.0,4,193,median,4,0.08651997148990631,0.023390889167785645
nested_int16_prefix_generalized_native,1.0,20,30,cold,1,0.0,0.0
nested_int16_prefix_generalized_native,1.0,20,44,median,3,0.09355727831522624,0.07833439111709595
nested_int16_prefix_generalized_native,1.0,20,45,median,1,0.03954744338989258,0.03954744338989258
nested_int16_prefix_generalized_native,1.0,20,72,hot,4,0.16285687685012817,0.03871488571166992
nested_int16_prefix_generalized_native,1.0,20,142,median,3,0.15671430031458536,0.0827677845954895
nested_int16_prefix_generalized_native,1.0,20,148,hot,4,0.23348571360111237,0.2462899386882782
nested_int16_prefix_generalized_native,1.0,20,232,hot,4,0.21251314878463745,0.19513407349586487
nested_int16_prefix_generalized_native,1.0,20,240,hot,4,0.1675480157136917,0.0013634264469146729
nested_int16_prefix_generalized_native,1.0,39,22,hot,4,0.2532130032777786,0.27466627955436707
nested_int16_prefix_generalized_native,1.0,39,37,median,4,0.34112967550754547,0.3057765066623688
nested_int16_prefix_generalized_native,1.0,39,43,cold,2,0.12123814225196838,0.12123814225196838
nested_int16_prefix_generalized_native,1.0,39,55,median,4,0.14559531211853027,0.09673702716827393
nested_int16_prefix_generalized_native,1.0,39,70,hot,4,0.11501920223236084,0.1400376856327057
nested_int16_prefix_generalized_native,1.0,39,147,median,4,0.1301170140504837,0.15193718671798706
nested_int16_prefix_generalized_native,1.0,39,189,hot,4,0.21672925353050232,0.2285062074661255
nested_int16_prefix_generalized_native,1.0,39,193,median,4,0.0630703717470169,0.041796326637268066
nested_int16_prefix_generalized_native,1.0,39,235,hot,4,0.2753511965274811,0.3136391043663025
nested_int16_prefix_generalized_native,1.25,0,1,median,4,0.2127971649169922,0.2677573263645172
nested_int16_prefix_generalized_native,1.25,0,8,cold,1,0.23924237489700317,0.23924237489700317
nested_int16_prefix_generalized_native,1.25,0,17,cold,4,0.1402750015258789,0.12484988570213318
nested_int16_prefix_generalized_native,1.25,0,22,median,4,0.4091001898050308,0.389611154794693
nested_int16_prefix_generalized_native,1.25,0,114,median,1,0.555914044380188,0.555914044380188
nested_int16_prefix_generalized_native,1.25,0,158,median,4,0.2826661318540573,0.25703752040863037
nested_int16_prefix_generalized_native,1.25,0,164,cold,3,0.24979905287424722,0.29540419578552246
nested_int16_prefix_generalized_native,1.25,0,181,hot,4,0.27724073827266693,0.2736545503139496
nested_int16_prefix_generalized_native,1.25,0,206,hot,4,0.38996678590774536,0.32155632972717285
nested_int16_prefix_generalized_native,1.25,0,238,hot,4,0.4164794981479645,0.4541444182395935
nested_int16_prefix_generalized_native,1.25,0,248,cold,4,0.14001017808914185,0.14195731282234192
nested_int16_prefix_generalized_native,1.25,0,252,hot,4,0.5017635077238083,0.4690106511116028
nested_int16_prefix_generalized_native,1.25,4,28,hot,4,0.23709209263324738,0.24563008546829224
nested_int16_prefix_generalized_native,1.25,4,36,median,4,0.02317117154598236,0.0
nested_int16_prefix_generalized_native,1.25,4,82,median,4,0.08483698964118958,0.05306142568588257
nested_int16_prefix_generalized_native,1.25,4,111,cold,1,0.047460317611694336,0.047460317611694336
nested_int16_prefix_generalized_native,1.25,4,129,hot,4,0.0767621248960495,0.025465160608291626
nested_int16_prefix_generalized_native,1.25,4,134,hot,4,0.0425652414560318,0.036720454692840576
nested_int16_prefix_generalized_native,1.25,4,143,cold,1,0.328948974609375,0.328948974609375
nested_int16_prefix_generalized_native,1.25,4,154,hot,4,0.2965565472841263,0.2453927993774414
nested_int16_prefix_generalized_native,1.25,4,190,median,4,0.3164642006158829,0.3285660743713379
nested_int16_prefix_generalized_native,1.25,4,193,median,4,0.08651997148990631,0.023390889167785645
nested_int16_prefix_generalized_native,1.25,20,30,cold,1,0.0,0.0
nested_int16_prefix_generalized_native,1.25,20,44,median,3,0.09355727831522624,0.07833439111709595
nested_int16_prefix_generalized_native,1.25,20,45,median,1,0.03954744338989258,0.03954744338989258
nested_int16_prefix_generalized_native,1.25,20,72,hot,4,0.16285687685012817,0.03871488571166992
nested_int16_prefix_generalized_native,1.25,20,142,median,3,0.15671430031458536,0.0827677845954895
nested_int16_prefix_generalized_native,1.25,20,148,hot,4,0.23348571360111237,0.2462899386882782
nested_int16_prefix_generalized_native,1.25,20,232,hot,4,0.21251314878463745,0.19513407349586487
nested_int16_prefix_generalized_native,1.25,20,240,hot,4,0.1675480157136917,0.0013634264469146729
nested_int16_prefix_generalized_native,1.25,39,22,hot,4,0.2532130032777786,0.27466627955436707
nested_int16_prefix_generalized_native,1.25,39,37,median,4,0.34112967550754547,0.3057765066623688
nested_int16_prefix_generalized_native,1.25,39,43,cold,2,0.12123814225196838,0.12123814225196838
nested_int16_prefix_generalized_native,1.25,39,55,median,4,0.14559531211853027,0.09673702716827393
nested_int16_prefix_generalized_native,1.25,39,70,hot,4,0.11501920223236084,0.1400376856327057
nested_int16_prefix_generalized_native,1.25,39,147,median,4,0.1301170140504837,0.15193718671798706
nested_int16_prefix_generalized_native,1.25,39,189,hot,4,0.21672925353050232,0.2285062074661255
nested_int16_prefix_generalized_native,1.25,39,193,median,4,0.0630703717470169,0.041796326637268066
nested_int16_prefix_generalized_native,1.25,39,235,hot,4,0.2753511965274811,0.3136391043663025
nested_int16_prefix_generalized_native,1.5,0,1,median,4,0.49667997658252716,0.502701610326767
nested_int16_prefix_generalized_native,1.5,0,8,cold,1,0.4853397607803345,0.4853397607803345
nested_int16_prefix_generalized_native,1.5,0,17,cold,4,0.534691259264946,0.5355737507343292
nested_int16_prefix_generalized_native,1.5,0,22,median,4,0.5292155891656876,0.5311248302459717
nested_int16_prefix_generalized_native,1.5,0,114,median,1,0.5914806723594666,0.5914806723594666
nested_int16_prefix_generalized_native,1.5,0,158,median,4,0.5124611407518387,0.5467376112937927
nested_int16_prefix_generalized_native,1.5,0,164,cold,3,0.5383852124214172,0.5342020392417908
nested_int16_prefix_generalized_native,1.5,0,181,hot,4,0.46977342665195465,0.4620010256767273
nested_int16_prefix_generalized_native,1.5,0,206,hot,4,0.6377930492162704,0.6494071781635284
nested_int16_prefix_generalized_native,1.5,0,238,hot,4,0.5622684508562088,0.4979622960090637
nested_int16_prefix_generalized_native,1.5,0,248,cold,4,0.45748576521873474,0.4661250114440918
nested_int16_prefix_generalized_native,1.5,0,252,hot,4,0.8616463094949722,0.8652884662151337
nested_int16_prefix_generalized_native,1.5,4,28,hot,4,0.5197851657867432,0.5346016883850098
nested_int16_prefix_generalized_native,1.5,4,36,median,4,0.3366994112730026,0.3251677453517914
nested_int16_prefix_generalized_native,1.5,4,82,median,4,0.49137499928474426,0.4989495277404785
nested_int16_prefix_generalized_native,1.5,4,111,cold,1,0.41329920291900635,0.41329920291900635
nested_int16_prefix_generalized_native,1.5,4,129,hot,4,0.3960522413253784,0.4722985625267029
nested_int16_prefix_generalized_native,1.5,4,134,hot,4,0.3928670585155487,0.3967565596103668
nested_int16_prefix_generalized_native,1.5,4,143,cold,1,0.45837992429733276,0.45837992429733276
nested_int16_prefix_generalized_native,1.5,4,154,hot,4,0.5028046220541,0.44208666682243347
nested_int16_prefix_generalized_native,1.5,4,190,median,4,0.5218091160058975,0.48756539821624756
nested_int16_prefix_generalized_native,1.5,4,193,median,4,0.4013703167438507,0.38977524638175964
nested_int16_prefix_generalized_native,1.5,20,30,cold,1,0.38086092472076416,0.38086092472076416
nested_int16_prefix_generalized_native,1.5,20,44,median,3,0.40517346064249676,0.3903126120567322
nested_int16_prefix_generalized_native,1.5,20,45,median,1,0.2423924207687378,0.2423924207687378
nested_int16_prefix_generalized_native,1.5,20,72,hot,4,0.43317538499832153,0.4069020450115204
nested_int16_prefix_generalized_native,1.5,20,142,median,3,0.5053198138872782,0.5129672288894653
nested_int16_prefix_generalized_native,1.5,20,148,hot,4,0.445493683218956,0.43474191427230835
nested_int16_prefix_generalized_native,1.5,20,232,hot,4,0.4783261865377426,0.49005478620529175
nested_int16_prefix_generalized_native,1.5,20,240,hot,4,0.3968880772590637,0.3324635922908783
nested_int16_prefix_generalized_native,1.5,39,22,hot,4,0.389349102973938,0.39043810963630676
nested_int16_prefix_generalized_native,1.5,39,37,median,4,0.47974061965942383,0.47268569469451904
nested_int16_prefix_generalized_native,1.5,39,43,cold,2,0.3265184462070465,0.3265184462070465
nested_int16_prefix_generalized_native,1.5,39,55,median,4,0.3592687100172043,0.3443131446838379
nested_int16_prefix_generalized_native,1.5,39,70,hot,4,0.4570390582084656,0.456512451171875
nested_int16_prefix_generalized_native,1.5,39,147,median,4,0.494227796792984,0.5034368634223938
nested_int16_prefix_generalized_native,1.5,39,189,hot,4,0.458450049161911,0.46704527735710144
nested_int16_prefix_generalized_native,1.5,39,193,median,4,0.43415163457393646,0.44393423199653625
nested_int16_prefix_generalized_native,1.5,39,235,hot,4,0.4609910249710083,0.5006904304027557
nested_int16_prefix_generalized_native,2.0,0,1,median,4,0.49667997658252716,0.502701610326767
nested_int16_prefix_generalized_native,2.0,0,8,cold,1,0.4853397607803345,0.4853397607803345
nested_int16_prefix_generalized_native,2.0,0,17,cold,4,0.534691259264946,0.5355737507343292
nested_int16_prefix_generalized_native,2.0,0,22,median,4,0.5292155891656876,0.5311248302459717
nested_int16_prefix_generalized_native,2.0,0,114,median,1,0.5914806723594666,0.5914806723594666
nested_int16_prefix_generalized_native,2.0,0,158,median,4,0.5124611407518387,0.5467376112937927
nested_int16_prefix_generalized_native,2.0,0,164,cold,3,0.5383852124214172,0.5342020392417908
nested_int16_prefix_generalized_native,2.0,0,181,hot,4,0.46977342665195465,0.4620010256767273
nested_int16_prefix_generalized_native,2.0,0,206,hot,4,0.6377930492162704,0.6494071781635284
nested_int16_prefix_generalized_native,2.0,0,238,hot,4,0.5622684508562088,0.4979622960090637
