group,method,budget_bpw,invocations,requests,mean_recovery,median_recovery,p10_recovery,p25_recovery,p75_recovery,p90_recovery,p95_remaining_damage,fraction_above_80,fraction_above_90,fraction_above_95,fraction_above_99,median_relative_output_error,median_logical_bpw,median_physical_bpw,median_page_amplification,median_external_storage_multiplier,median_extra_flops,median_ci_low,median_ci_high
all_four,A3_pages_2048,0.5,39,10,0.7567344930286068,0.7787385281773066,0.6077986164105472,0.6950154869494656,0.8311319991796982,0.8807133615032302,0.4294501066680279,0.4358974358974359,0.05128205128205128,0.0,0.0,,0.136505126953125,0.5,3.662866085401297,,,0.6927828346331264,0.8033512190058782
all_four,A3_pages_2048,0.75,39,10,0.7867073356598644,0.802672475472205,0.6655908250667881,0.725992933565154,0.8476901040662895,0.8985665928345826,0.3603291924146345,0.5128205128205128,0.10256410256410256,0.0,0.0,,0.2261810302734375,0.75,3.292900672378511,,,0.7306059172836497,0.8316278826534553
all_four,A3_pages_2048,1.0,39,10,0.8046344613321466,0.8173744465822617,0.693523227645931,0.7495314551363635,0.8657334769726722,0.9094505215179909,0.31357890721055515,0.5897435897435898,0.1282051282051282,0.0,0.0,,0.3413594563802083,0.9947916666666666,2.9226263917587074,,,0.7550349924232107,0.844280817263336
all_four,A3_pages_2048,1.5,39,10,0.8255670533705389,0.8424384369213482,0.7394802702367581,0.7747176364249078,0.8768361773901869,0.9190079247855801,0.285502034878559,0.6153846153846154,0.1282051282051282,0.0,0.0,,0.6234537760416666,1.5,2.3576550720698393,,,0.7745864018426241,0.8590492640992485
all_four,A3_pages_2048,2.0,39,10,0.8343342063273342,0.846244791718159,0.7561471170928007,0.7876747445011705,0.8865738000809905,0.9190390068657547,0.2811560568980848,0.6410256410256411,0.15384615384615385,0.0,0.0,,0.9146016438802084,1.9947916666666667,2.131425319131637,,,0.7882557559611638,0.8644098869589538
all_four,A3_pages_2048,2.5,39,10,0.8359850578403759,0.846244791718159,0.7584801647695412,0.7895804169587901,0.8888195516530619,0.9190390068657547,0.2808446633018557,0.6666666666666666,0.15384615384615385,0.0,0.0,,1.1407419840494792,2.4947916666666665,2.069496899038765,,,0.7898030515513698,0.8649232298291702
all_four,A3_pages_2048,3.0,39,10,0.8360577059935529,0.846244791718159,0.758504423946494,0.7896175579251958,0.8888878937070286,0.9190390068657547,0.2808437332459112,0.6923076923076923,0.15384615384615385,0.0,0.0,,1.1821543375651042,2.5520833333333335,2.0427310058178625,,,0.7898773334841813,0.864927475500464
all_four,A3_pages_2048,4.0,39,10,0.8360589390893052,0.846244791718159,0.758504423946494,0.7896175579251958,0.8888878937070286,0.9190390068657547,0.2808437332459112,0.6923076923076923,0.15384615384615385,0.0,0.0,,1.1821543375651042,2.5520833333333335,2.0427310058178625,,,0.7898773334841813,0.864927475500464
all_four,A3_pages_512,0.0,39,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0
all_four,A3_pages_512,0.5,39,10,0.7965350030173056,0.8131083584421557,0.6837345822905213,0.7391632177825419,0.8523018755651168,0.9004131184917662,0.3303180913934996,0.5384615384615384,0.10256410256410256,0.0,0.0,,0.2827860514322917,0.4986979166666667,1.7659612689972335,,,0.7391632177825419,0.8378437968741048
