factor_config_id,physical_budget_pages,layer,recovery_p10,recovery_median,recovery_p90,retention_p10,retention_median,retention_p90
joint_eigh_tail8_exact0_int4_per_row_hadamard,384,20,0.8323623573729138,0.8763126243830082,0.9220763327349542,0.9604528206752828,0.9894164434475392,0.9950449992961324
joint_eigh_tail8_exact0_int4_per_row_hadamard,384,39,0.9121121342015869,0.9551102213562201,0.9849661565222654,0.9874643274100701,0.9972397995691736,0.9998313519818353
joint_eigh_tail8_exact0_int4_per_row_hadamard,576,0,0.9790823422259635,0.9999457495240535,0.9999781916798797,0.9998377956865242,1.0000119201391169,1.000100831628786
joint_eigh_tail8_exact0_int4_per_row_hadamard,576,4,0.9221832983483005,0.9462417198580263,0.973701541074237,0.9926099277528919,0.9984757504842872,1.0033267764803555
joint_eigh_tail8_exact0_int4_per_row_hadamard,576,20,0.9155559858768333,0.9363928685393872,0.9542835928110878,0.9927530452769556,0.9984840391771703,1.0062460081169695
joint_eigh_tail8_exact0_int4_per_row_hadamard,576,39,0.9549245513136022,0.977165515396798,0.9931475397865175,0.9965710851145508,0.9996582171456943,1.002354705400256
joint_eigh_tail8_exact0_int4_per_row_hadamard,768,0,0.9933303611720726,1.0,1.0,1.0,1.0,1.0004110867708422
joint_eigh_tail8_exact0_int4_per_row_hadamard,768,4,0.9633546490941246,0.9757425213625417,0.9878246328506463,0.9981442794357877,1.0002586938787614,1.0020297759642374
joint_eigh_tail8_exact0_int4_per_row_hadamard,768,20,0.95333316083646,0.9689803966971712,0.9786948260780941,0.9979769530502509,1.0001295860072288,1.0030016918357014
joint_eigh_tail8_exact0_int4_per_row_hadamard,768,39,0.9783641185701151,0.990269290107932,0.997173117792006,0.9990897231284488,1.0001492951249795,1.0032148379513814
joint_eigh_tail8_exact0_int8_per_row,384,0,0.9472011997721773,0.9941871378176294,0.997693819056548,0.9978553713797198,0.9999886835900975,1.000308568888551
joint_eigh_tail8_exact0_int8_per_row,384,4,0.8567903881933785,0.8995170198236314,0.9491118438670754,0.9861041137175999,0.9952607349117157,1.001951364623093
joint_eigh_tail8_exact0_int8_per_row,384,20,0.8341997321509189,0.8821477195057356,0.9245968734630201,0.9657947927025408,0.9913539903904556,1.0002308872885644
joint_eigh_tail8_exact0_int8_per_row,384,39,0.9157778328133819,0.9545721155559888,0.9843735030949524,0.9919491101611926,0.9973951238149075,0.9997166058197057
joint_eigh_tail8_exact0_int8_per_row,576,0,0.9783886629355855,0.9998031285523198,0.9999785747867015,0.9990768548731198,0.9999980770847545,1.0001034612012751
joint_eigh_tail8_exact0_int8_per_row,576,4,0.924335688107098,0.9504536824916069,0.9745037169734108,0.9959820681813797,0.9996175233335757,1.0033667714876047
joint_eigh_tail8_exact0_int8_per_row,576,20,0.9119283816431303,0.9380914482439433,0.9596526114410036,0.9950880322187848,0.9998021610297867,1.0061364791672502
joint_eigh_tail8_exact0_int8_per_row,576,39,0.9564902551328459,0.9778010835523232,0.9935198805833911,0.9982615672433668,0.9999261404204972,1.0017249483302288
joint_eigh_tail8_exact0_int8_per_row,768,0,0.9933013135480617,1.0,1.0,0.9999316930795961,1.0,1.0001587684475437
joint_eigh_tail8_exact0_int8_per_row,768,4,0.9621479485493897,0.9781467796398872,0.9882000944565459,0.9985289024421049,1.0004502386750926,1.0025394887903214
joint_eigh_tail8_exact0_int8_per_row,768,20,0.9570967310484914,0.9697585312757913,0.978987732030312,0.9994941691341724,1.0010666189759956,1.0040131499280254
joint_eigh_tail8_exact0_int8_per_row,768,39,0.9778711015243103,0.9904824181010989,0.9973074539160761,0.9994289509959569,1.0000677939779077,1.0035273248679069
joint_pivoted_cholesky_tail16_exact0_fp32,384,0,0.9472300072514691,0.9944612545660103,0.9978335349707343,0.9995223250542858,1.0000408946659025,1.0005307844935205
joint_pivoted_cholesky_tail16_exact0_fp32,384,4,0.8562442808331349,0.8964004079977992,0.9494934915517679,0.9857434246774867,0.9934916678128396,0.9991849104574327
joint_pivoted_cholesky_tail16_exact0_fp32,384,20,0.8374885418113114,0.8789552985594433,0.9246772740793073,0.9613345347384543,0.9898046831028537,0.995672521919977
joint_pivoted_cholesky_tail16_exact0_fp32,384,39,0.9150496366159616,0.9561215723384684,0.9845045499972778,0.9906429529084132,0.9969338184283141,1.0003659124941553
joint_pivoted_cholesky_tail16_exact0_fp32,576,0,0.978427667922287,0.999867273478315,0.9999756486759721,0.9998046510953769,1.0000012187045701,1.0001065101130155
joint_pivoted_cholesky_tail16_exact0_fp32,576,4,0.9245885053083579,0.948648993257581,0.9738185998457083,0.9964772003595006,0.9989566170177853,1.003899786543125
joint_pivoted_cholesky_tail16_exact0_fp32,576,20,0.9123643969138522,0.9381967020889523,0.9587429839107199,0.9943593814118417,0.9993813950974038,1.0073187966182835
joint_pivoted_cholesky_tail16_exact0_fp32,576,39,0.9571985933843075,0.9777197173531125,0.9933853587980103,0.9978967579685868,0.9999676767148776,1.001735678030735
joint_pivoted_cholesky_tail16_exact0_fp32,768,0,0.9938095878514761,1.0,1.0,1.0,1.0,1.000766764216706
joint_pivoted_cholesky_tail16_exact0_fp32,768,4,0.9630312047153755,0.9760418659456381,0.9884986216586217,0.998438928624418,1.0000837289107638,1.002296036079849
joint_pivoted_cholesky_tail16_exact0_fp32,768,20,0.9544940069675527,0.969687502840689,0.9786460924168293,0.9988160839291769,1.0011908823040463,1.0036322576763288
joint_pivoted_cholesky_tail16_exact0_fp32,768,39,0.9793919669471646,0.989795704537572,0.9973059360795629,0.9996468223321013,1.0000411699065412,1.0044546430995644
joint_pivoted_cholesky_tail32_exact0_fp32,384,0,0.946633715479317,0.9946241116267496,0.9977322065217853,0.9986649889656002,1.0000274743476174,1.0008507336652386
joint_pivoted_cholesky_tail32_exact0_fp32,384,4,0.8584329350778847,0.8977434210704311,0.9485214400635531,0.9881720121358564,0.9949801458250304,0.9991673204358036
joint_pivoted_cholesky_tail32_exact0_fp32,384,20,0.8390507587949949,0.8832551733360259,0.9222790698042459,0.9679151498293435,0.9902074237706597,0.9981422897169803
joint_pivoted_cholesky_tail32_exact0_fp32,384,39,0.9177580258460853,0.9543417525251755,0.9842555453186674,0.9931522012378657,0.99753031735736,0.9999422921418252
joint_pivoted_cholesky_tail32_exact0_fp32,576,0,0.9797918165993295,0.9999299371308012,0.9999769995074086,0.9999993115000138,1.0000210841987769,1.0005096784557959
joint_pivoted_cholesky_tail32_exact0_fp32,576,4,0.923707705735933,0.9480365235835463,0.9751780986353848,0.9952465602755156,0.9992847097462838,1.0044658209563735
joint_pivoted_cholesky_tail32_exact0_fp32,576,20,0.9115736240892213,0.9366685267384167,0.9594825601481198,0.9943521371870709,0.9988890893781335,1.0062661714999044
joint_pivoted_cholesky_tail32_exact0_fp32,576,39,0.9567972685740757,0.9765148826400332,0.9932340818321613,0.9970390612534344,0.9999735406579552,1.0018974331446506
joint_pivoted_cholesky_tail32_exact0_fp32,768,0,0.9930140920720585,1.0,1.0,0.999940831295601,1.0,1.000464348847993
joint_pivoted_cholesky_tail32_exact0_fp32,768,4,0.9618717762554363,0.9760703602307964,0.9882354308077373,0.9987807591303995,0.9999558981075074,1.0023803293652989
joint_pivoted_cholesky_tail32_exact0_fp32,768,20,0.9539313106222252,0.9707275002493655,0.9787001949817157,0.9990415425926659,1.0009653858140255,1.0046639143808387
joint_pivoted_cholesky_tail32_exact0_fp32,768,39,0.9783307242202101,0.9903806966491134,0.9972909604024071,0.9997937815371755,1.0002063685151237,1.0031069914486546
joint_pivoted_cholesky_tail4_exact0_fp32,384,0,0.9504748812616846,0.9946175847776173,0.9979815375001292,0.9999159553508351,1.0000961372457475,1.0017428394272734
joint_pivoted_cholesky_tail4_exact0_fp32,384,4,0.858837636096563,0.8982011511782393,0.9486730910482191,0.9871819986941923,0.9929440628682586,0.9989670622038256
joint_pivoted_cholesky_tail4_exact0_fp32,384,20,0.8426538666953225,0.8764167130983274,0.9224725379285411,0.9600042269666963,0.99042523590903,0.9971586411543765
joint_pivoted_cholesky_tail4_exact0_fp32,384,39,0.9125228530965837,0.9540394003049203,0.9846152601303508,0.9916685357287673,0.9979209797486162,0.9998554703604489
joint_pivoted_cholesky_tail4_exact0_fp32,576,0,0.9790050989645098,0.9999484093006605,0.9999800340895112,0.9997063255449901,1.0000137626108914,1.0001034918178993
joint_pivoted_cholesky_tail4_exact0_fp32,576,4,0.9234150027306252,0.9500815446734727,0.9742506300089604,0.9968090208807161,0.9996173483671648,1.0037509951699992
joint_pivoted_cholesky_tail4_exact0_fp32,576,20,0.9074312151562383,0.9350428951847561,0.9592974376367539,0.989580846520937,0.9981812100353779,1.0020067946720366
joint_pivoted_cholesky_tail4_exact0_fp32,576,39,0.9555650109379572,0.977716030994533,0.9931185334713383,0.9981442742760647,0.9999861173384257,1.002527258265995
joint_pivoted_cholesky_tail4_exact0_fp32,768,0,0.9938148665188246,1.0,1.0,1.0,1.0,1.0005630833157475
joint_pivoted_cholesky_tail4_exact0_fp32,768,4,0.9651067963077424,0.9758830926526822,0.9888108132408671,0.9989365139685131,1.0002860932075432,1.0035252384826379
joint_pivoted_cholesky_tail4_exact0_fp32,768,20,0.9517877151212923,0.9695267665953569,0.9796899325071976,0.9968848586901904,1.0005221543871845,1.004268585203897
joint_pivoted_cholesky_tail4_exact0_fp32,768,39,0.9782096587527324,0.9901818540564172,0.9973321976059629,0.9998689793563994,1.000410309517871,1.003127387259375
joint_pivoted_cholesky_tail8_exact0_fp32,384,0,0.9491416354477573,0.9941975263575783,0.9980079527396434,0.9997004395122303,1.00013137136287,1.000947643300494
joint_pivoted_cholesky_tail8_exact0_fp32,384,4,0.8603773472817606,0.8973976382674947,0.9499566322229818,0.987291479450106,0.9945969104644424,0.9990369823191964
joint_pivoted_cholesky_tail8_exact0_fp32,384,20,0.8513831639270204,0.8782088664720735,0.9241467447266104,0.9639809613295034,0.99100441723696,0.9978641862482773
joint_pivoted_cholesky_tail8_exact0_fp32,384,39,0.9135545373189999,0.955189091391918,0.9852002469572491,0.9928306451058214,0.997643899350253,0.9999882226185041
joint_pivoted_cholesky_tail8_exact0_fp32,576,0,0.9789868391972383,0.9999496105677074,0.9999785409174576,0.9996876796718851,1.0000122693884743,1.000147455647638
joint_pivoted_cholesky_tail8_exact0_fp32,576,4,0.9258378527446337,0.9500029381189296,0.9753404664422217,0.9957755464073497,1.0006222670333635,1.0054756466245722
joint_pivoted_cholesky_tail8_exact0_fp32,576,20,0.9088037755958326,0.9358762125098777,0.9597291245661904,0.9927676710672727,0.9986077425047841,1.0067797999573505
joint_pivoted_cholesky_tail8_exact0_fp32,576,39,0.9559909224968903,0.977864030879915,0.9932140125786754,0.9973047747436522,0.9997152810626727,1.0021150676308554
joint_pivoted_cholesky_tail8_exact0_fp32,768,0,0.9938114384675284,1.0,1.0,1.0,1.0,1.0006185099114413
joint_pivoted_cholesky_tail8_exact0_fp32,768,4,0.9641128079701564,0.9766354138334304,0.9878371722809938,0.9991276584131559,1.0004608702781514,1.0029687337802435
joint_pivoted_cholesky_tail8_exact0_fp32,768,20,0.9542784581263661,0.9702308769455711,0.9788562476517507,0.9984290068327981,1.0005578229734613,1.003882079125911
joint_pivoted_cholesky_tail8_exact0_fp32,768,39,0.9781388684148433,0.9900819513652663,0.9972979245850385,0.9996585493268363,1.000206704693358,1.0036403384593509
