request_id,layer,expert_id,projection,refinement_plane,total_coordinates,comparison,target,k,recovery,beam_width,swaps
mxfp4-confirm-009,39,231,up,2,2048,greedy_plus_local_swaps,0.9,330,0.9006157991685193,,8
mxfp4-confirm-009,39,231,up,2,2048,diagonal,0.95,1016,0.9501873004284825,,0
mxfp4-confirm-009,39,231,up,2,2048,exact_greedy,0.95,485,0.9501559271032579,,0
mxfp4-confirm-009,39,231,up,2,2048,greedy_plus_local_swaps,0.95,485,0.9506519062852037,,8
mxfp4-confirm-009,39,231,up,2,2048,diagonal,0.99,1438,0.9900222880559448,,0
mxfp4-confirm-009,39,231,up,2,2048,exact_greedy,0.99,2010,0.9901506139642797,,0
mxfp4-confirm-009,39,231,up,2,2048,greedy_plus_local_swaps,0.99,2010,0.993537319021422,,8
mxfp4-confirm-009,39,231,down,1,512,diagonal,0.8,44,0.8014731266036277,,0
mxfp4-confirm-009,39,231,down,1,512,exact_greedy,0.8,40,0.8004588332651597,,0
mxfp4-confirm-009,39,231,down,1,512,greedy_plus_local_swaps,0.8,40,0.8004588332651597,,0
mxfp4-confirm-009,39,231,down,1,512,diagonal,0.9,93,0.9008350787941671,,0
mxfp4-confirm-009,39,231,down,1,512,exact_greedy,0.9,87,0.9008664889738207,,0
mxfp4-confirm-009,39,231,down,1,512,greedy_plus_local_swaps,0.9,87,0.9008664810955023,,0
mxfp4-confirm-009,39,231,down,1,512,diagonal,0.95,142,0.950224762797362,,0
mxfp4-confirm-009,39,231,down,1,512,exact_greedy,0.95,136,0.9506303797097375,,0
mxfp4-confirm-009,39,231,down,1,512,greedy_plus_local_swaps,0.95,136,0.9506683650220309,,2
mxfp4-confirm-009,39,231,down,1,512,diagonal,0.99,254,0.9901733305348154,,0
mxfp4-confirm-009,39,231,down,1,512,exact_greedy,0.99,251,0.9901086727365433,,0
mxfp4-confirm-009,39,231,down,1,512,greedy_plus_local_swaps,0.99,251,0.9902238990522698,,5
mxfp4-confirm-009,39,231,down,2,512,diagonal,0.8,44,0.80201408613888,,0
mxfp4-confirm-009,39,231,down,2,512,exact_greedy,0.8,41,0.8014958965850968,,0
