source_run_mode,capture_source,evaluation_split,layer,projection,selection_category,selection_regime,score_method,shortlist_size,refresh_block,physical_budget_bpw,n,p10_exact_gain_retained_matched_fetched_pages,median_exact_gain_retained_matched_fetched_pages,p90_exact_gain_retained_matched_fetched_pages,median_fetched_pages,median_logical_actions,median_logical_bytes,p90_candidate_overfetch
pilot,exact_checkpoint,test,0,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,256,1,0.75,1,0.8436359929200353,0.8436359929200353,0.8436359929200353,210.0,848.0,54272.0,1.09375
pilot,exact_checkpoint,test,0,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,256,1,1.0,1,0.8436359929200353,0.8436359929200353,0.8436359929200353,210.0,848.0,54272.0,0.8203125
pilot,exact_checkpoint,test,0,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,384,1,0.25,1,0.912910331558022,0.912910331558022,0.912910331558022,287.0,1486.0,95104.0,4.484375
pilot,exact_checkpoint,test,0,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,384,1,0.5,1,0.912910331558022,0.912910331558022,0.912910331558022,287.0,1486.0,95104.0,2.2421875
pilot,exact_checkpoint,test,0,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,384,1,0.75,1,0.912910331558022,0.912910331558022,0.912910331558022,287.0,1486.0,95104.0,1.4947916666666667
pilot,exact_checkpoint,test,0,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,384,1,1.0,1,0.912910331558022,0.912910331558022,0.912910331558022,287.0,1486.0,95104.0,1.12109375
pilot,exact_checkpoint,test,0,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,512,1,0.25,1,0.9572436665076277,0.9572436665076277,0.9572436665076277,346.0,1015.0,64960.0,5.40625
pilot,exact_checkpoint,test,0,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,512,1,0.5,1,0.9572436665076277,0.9572436665076277,0.9572436665076277,346.0,1015.0,64960.0,2.703125
pilot,exact_checkpoint,test,0,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,512,1,0.75,1,0.9572436665076277,0.9572436665076277,0.9572436665076277,346.0,1015.0,64960.0,1.8020833333333333
pilot,exact_checkpoint,test,0,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,512,1,1.0,1,0.9572436665076277,0.9572436665076277,0.9572436665076277,346.0,1015.0,64960.0,1.3515625
pilot,exact_checkpoint,test,0,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,768,1,0.25,1,0.955256144515271,0.955256144515271,0.955256144515271,438.0,1151.0,73664.0,6.84375
pilot,exact_checkpoint,test,0,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,768,1,0.5,1,0.955256144515271,0.955256144515271,0.955256144515271,438.0,1151.0,73664.0,3.421875
pilot,exact_checkpoint,test,0,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,768,1,0.75,1,0.955256144515271,0.955256144515271,0.955256144515271,438.0,1151.0,73664.0,2.28125
pilot,exact_checkpoint,test,0,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,768,1,1.0,1,0.955256144515271,0.955256144515271,0.955256144515271,438.0,1151.0,73664.0,1.7109375
pilot,exact_checkpoint,test,0,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,1024,1,0.25,1,0.9295460085785948,0.9295460085785948,0.9295460085785948,479.0,1350.0,86400.0,7.484375
pilot,exact_checkpoint,test,0,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,1024,1,0.5,1,0.9295460085785948,0.9295460085785948,0.9295460085785948,479.0,1350.0,86400.0,3.7421875
pilot,exact_checkpoint,test,0,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,1024,1,0.75,1,0.9295460085785948,0.9295460085785948,0.9295460085785948,479.0,1350.0,86400.0,2.4947916666666665
pilot,exact_checkpoint,test,0,up,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,1024,1,1.0,1,0.9295460085785948,0.9295460085785948,0.9295460085785948,479.0,1350.0,86400.0,1.87109375
pilot,exact_checkpoint,test,0,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,64,1,0.25,1,0.5916203206053893,0.5916203206053893,0.5916203206053893,59.0,262.0,16768.0,0.921875
pilot,exact_checkpoint,test,0,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,64,1,0.5,1,0.5916203206053893,0.5916203206053893,0.5916203206053893,59.0,262.0,16768.0,0.4609375
pilot,exact_checkpoint,test,0,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,64,1,0.75,1,0.5916203206053893,0.5916203206053893,0.5916203206053893,59.0,262.0,16768.0,0.3072916666666667
pilot,exact_checkpoint,test,0,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,64,1,1.0,1,0.5916203206053893,0.5916203206053893,0.5916203206053893,59.0,262.0,16768.0,0.23046875
pilot,exact_checkpoint,test,0,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,128,1,0.25,1,0.6623085121356479,0.6623085121356479,0.6623085121356479,116.0,431.0,27584.0,1.8125
pilot,exact_checkpoint,test,0,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,128,1,0.5,1,0.6623085121356479,0.6623085121356479,0.6623085121356479,116.0,431.0,27584.0,0.90625
pilot,exact_checkpoint,test,0,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,128,1,0.75,1,0.6623085121356479,0.6623085121356479,0.6623085121356479,116.0,431.0,27584.0,0.6041666666666666
pilot,exact_checkpoint,test,0,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,128,1,1.0,1,0.6623085121356479,0.6623085121356479,0.6623085121356479,116.0,431.0,27584.0,0.453125
pilot,exact_checkpoint,test,0,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,256,1,0.25,1,0.8593236051360376,0.8593236051360376,0.8593236051360376,213.0,871.0,55744.0,3.328125
pilot,exact_checkpoint,test,0,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,256,1,0.5,1,0.8593236051360376,0.8593236051360376,0.8593236051360376,213.0,871.0,55744.0,1.6640625
pilot,exact_checkpoint,test,0,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,256,1,0.75,1,0.8593236051360376,0.8593236051360376,0.8593236051360376,213.0,871.0,55744.0,1.109375
pilot,exact_checkpoint,test,0,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,256,1,1.0,1,0.8593236051360376,0.8593236051360376,0.8593236051360376,213.0,871.0,55744.0,0.83203125
pilot,exact_checkpoint,test,0,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,384,1,0.25,1,0.9282216032965963,0.9282216032965963,0.9282216032965963,291.0,1108.0,70912.0,4.546875
pilot,exact_checkpoint,test,0,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,384,1,0.5,1,0.9282216032965963,0.9282216032965963,0.9282216032965963,291.0,1108.0,70912.0,2.2734375
pilot,exact_checkpoint,test,0,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,384,1,0.75,1,0.9282216032965963,0.9282216032965963,0.9282216032965963,291.0,1108.0,70912.0,1.515625
pilot,exact_checkpoint,test,0,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,384,1,1.0,1,0.9282216032965963,0.9282216032965963,0.9282216032965963,291.0,1108.0,70912.0,1.13671875
pilot,exact_checkpoint,test,0,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,512,1,0.25,1,0.9334432749252617,0.9334432749252617,0.9334432749252617,357.0,1389.0,88896.0,5.578125
pilot,exact_checkpoint,test,0,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,512,1,0.5,1,0.9334432749252617,0.9334432749252617,0.9334432749252617,357.0,1389.0,88896.0,2.7890625
pilot,exact_checkpoint,test,0,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,512,1,0.75,1,0.9334432749252617,0.9334432749252617,0.9334432749252617,357.0,1389.0,88896.0,1.859375
pilot,exact_checkpoint,test,0,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,512,1,1.0,1,0.9334432749252617,0.9334432749252617,0.9334432749252617,357.0,1389.0,88896.0,1.39453125
pilot,exact_checkpoint,test,0,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,768,1,0.25,1,0.967276098836256,0.967276098836256,0.967276098836256,437.0,1210.0,77440.0,6.828125
pilot,exact_checkpoint,test,0,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,768,1,0.5,1,0.967276098836256,0.967276098836256,0.967276098836256,437.0,1210.0,77440.0,3.4140625
pilot,exact_checkpoint,test,0,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,768,1,0.75,1,0.967276098836256,0.967276098836256,0.967276098836256,437.0,1210.0,77440.0,2.2760416666666665
pilot,exact_checkpoint,test,0,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,768,1,1.0,1,0.967276098836256,0.967276098836256,0.967276098836256,437.0,1210.0,77440.0,1.70703125
pilot,exact_checkpoint,test,0,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,1024,1,0.25,1,1.0087245936155775,1.0087245936155775,1.0087245936155775,481.0,1094.0,70016.0,7.515625
pilot,exact_checkpoint,test,0,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,1024,1,0.5,1,1.0087245936155775,1.0087245936155775,1.0087245936155775,481.0,1094.0,70016.0,3.7578125
pilot,exact_checkpoint,test,0,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,1024,1,0.75,1,1.0087245936155775,1.0087245936155775,1.0087245936155775,481.0,1094.0,70016.0,2.5052083333333335
pilot,exact_checkpoint,test,0,up,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,1024,1,1.0,1,1.0087245936155775,1.0087245936155775,1.0087245936155775,481.0,1094.0,70016.0,1.87890625
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,64,1,0.25,1,0.47454430936931097,0.47454430936931097,0.47454430936931097,62.0,432.0,27648.0,0.96875
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,64,1,0.5,1,0.47454430936931097,0.47454430936931097,0.47454430936931097,62.0,432.0,27648.0,0.484375
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,64,1,0.75,1,0.47454430936931097,0.47454430936931097,0.47454430936931097,62.0,432.0,27648.0,0.3229166666666667
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,64,1,1.0,1,0.47454430936931097,0.47454430936931097,0.47454430936931097,62.0,432.0,27648.0,0.2421875
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,128,1,0.25,1,0.5734581303446974,0.5734581303446974,0.5734581303446974,121.0,664.0,42496.0,1.890625
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,128,1,0.5,1,0.5734581303446974,0.5734581303446974,0.5734581303446974,121.0,664.0,42496.0,0.9453125
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,128,1,0.75,1,0.5734581303446974,0.5734581303446974,0.5734581303446974,121.0,664.0,42496.0,0.6302083333333334
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,128,1,1.0,1,0.5734581303446974,0.5734581303446974,0.5734581303446974,121.0,664.0,42496.0,0.47265625
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,256,1,0.25,1,0.7759843596127648,0.7759843596127648,0.7759843596127648,218.0,1292.0,82688.0,3.40625
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,256,1,0.5,1,0.7759843596127648,0.7759843596127648,0.7759843596127648,218.0,1292.0,82688.0,1.703125
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,256,1,0.75,1,0.7759843596127648,0.7759843596127648,0.7759843596127648,218.0,1292.0,82688.0,1.1354166666666667
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,256,1,1.0,1,0.7759843596127648,0.7759843596127648,0.7759843596127648,218.0,1292.0,82688.0,0.8515625
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,384,1,0.25,1,0.6124589285958328,0.6124589285958328,0.6124589285958328,293.0,1453.0,92992.0,4.578125
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,384,1,0.5,1,0.6124589285958328,0.6124589285958328,0.6124589285958328,293.0,1453.0,92992.0,2.2890625
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,384,1,0.75,1,0.6124589285958328,0.6124589285958328,0.6124589285958328,293.0,1453.0,92992.0,1.5260416666666667
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,384,1,1.0,1,0.6124589285958328,0.6124589285958328,0.6124589285958328,293.0,1453.0,92992.0,1.14453125
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,512,1,0.25,1,0.7242594644514728,0.7242594644514728,0.7242594644514728,349.0,1778.0,113792.0,5.453125
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,512,1,0.5,1,0.7242594644514728,0.7242594644514728,0.7242594644514728,349.0,1778.0,113792.0,2.7265625
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,512,1,0.75,1,0.7242594644514728,0.7242594644514728,0.7242594644514728,349.0,1778.0,113792.0,1.8177083333333333
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,512,1,1.0,1,0.7242594644514728,0.7242594644514728,0.7242594644514728,349.0,1778.0,113792.0,1.36328125
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,768,1,0.25,1,-0.3477273139741809,-0.3477273139741809,-0.3477273139741809,437.0,3479.0,222656.0,6.828125
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,768,1,0.5,1,-0.3477273139741809,-0.3477273139741809,-0.3477273139741809,437.0,3479.0,222656.0,3.4140625
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,768,1,0.75,1,-0.3477273139741809,-0.3477273139741809,-0.3477273139741809,437.0,3479.0,222656.0,2.2760416666666665
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,768,1,1.0,1,-0.3477273139741809,-0.3477273139741809,-0.3477273139741809,437.0,3479.0,222656.0,1.70703125
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,1024,1,0.25,1,0.0,0.0,0.0,481.0,3848.0,246272.0,7.515625
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,1024,1,0.5,1,0.0,0.0,0.0,481.0,3848.0,246272.0,3.7578125
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,1024,1,0.75,1,0.0,0.0,0.0,481.0,3848.0,246272.0,2.5052083333333335
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,abs_activation,1024,1,1.0,1,0.0,0.0,0.0,481.0,3848.0,246272.0,1.87890625
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,64,1,0.25,1,0.6314321827011163,0.6314321827011163,0.6314321827011163,62.0,395.0,25280.0,0.96875
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,64,1,0.5,1,0.6314321827011163,0.6314321827011163,0.6314321827011163,62.0,395.0,25280.0,0.484375
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,64,1,0.75,1,0.6314321827011163,0.6314321827011163,0.6314321827011163,62.0,395.0,25280.0,0.3229166666666667
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,64,1,1.0,1,0.6314321827011163,0.6314321827011163,0.6314321827011163,62.0,395.0,25280.0,0.2421875
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,128,1,0.25,1,0.6347569406885899,0.6347569406885899,0.6347569406885899,121.0,648.0,41472.0,1.890625
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,128,1,0.5,1,0.6347569406885899,0.6347569406885899,0.6347569406885899,121.0,648.0,41472.0,0.9453125
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,128,1,0.75,1,0.6347569406885899,0.6347569406885899,0.6347569406885899,121.0,648.0,41472.0,0.6302083333333334
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,128,1,1.0,1,0.6347569406885899,0.6347569406885899,0.6347569406885899,121.0,648.0,41472.0,0.47265625
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,256,1,0.25,1,0.6948394267229087,0.6948394267229087,0.6948394267229087,218.0,1263.0,80832.0,3.40625
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,256,1,0.5,1,0.6948394267229087,0.6948394267229087,0.6948394267229087,218.0,1263.0,80832.0,1.703125
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,256,1,0.75,1,0.6948394267229087,0.6948394267229087,0.6948394267229087,218.0,1263.0,80832.0,1.1354166666666667
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,256,1,1.0,1,0.6948394267229087,0.6948394267229087,0.6948394267229087,218.0,1263.0,80832.0,0.8515625
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,384,1,0.25,1,0.6151726211938139,0.6151726211938139,0.6151726211938139,294.0,1375.0,88000.0,4.59375
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,384,1,0.5,1,0.6151726211938139,0.6151726211938139,0.6151726211938139,294.0,1375.0,88000.0,2.296875
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,384,1,0.75,1,0.6151726211938139,0.6151726211938139,0.6151726211938139,294.0,1375.0,88000.0,1.53125
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,384,1,1.0,1,0.6151726211938139,0.6151726211938139,0.6151726211938139,294.0,1375.0,88000.0,1.1484375
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,512,1,0.25,1,0.733263224933072,0.733263224933072,0.733263224933072,351.0,1981.0,126784.0,5.484375
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,512,1,0.5,1,0.733263224933072,0.733263224933072,0.733263224933072,351.0,1981.0,126784.0,2.7421875
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,512,1,0.75,1,0.733263224933072,0.733263224933072,0.733263224933072,351.0,1981.0,126784.0,1.828125
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,512,1,1.0,1,0.733263224933072,0.733263224933072,0.733263224933072,351.0,1981.0,126784.0,1.37109375
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,768,1,0.25,1,0.3128343077442073,0.3128343077442073,0.3128343077442073,436.0,3469.0,222016.0,6.8125
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,768,1,0.5,1,0.3128343077442073,0.3128343077442073,0.3128343077442073,436.0,3469.0,222016.0,3.40625
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,768,1,0.75,1,0.3128343077442073,0.3128343077442073,0.3128343077442073,436.0,3469.0,222016.0,2.2708333333333335
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,768,1,1.0,1,0.3128343077442073,0.3128343077442073,0.3128343077442073,436.0,3469.0,222016.0,1.703125
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,1024,1,0.25,1,0.0,0.0,0.0,480.0,3835.0,245440.0,7.5
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,1024,1,0.5,1,0.0,0.0,0.0,480.0,3835.0,245440.0,3.75
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,1024,1,0.75,1,0.0,0.0,0.0,480.0,3835.0,245440.0,2.5
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,activation_weighted_delta_norm,1024,1,1.0,1,0.0,0.0,0.0,480.0,3835.0,245440.0,1.875
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,64,1,0.25,1,0.24467203486103514,0.24467203486103514,0.24467203486103514,63.0,313.0,20032.0,0.984375
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,64,1,0.5,1,0.24467203486103514,0.24467203486103514,0.24467203486103514,63.0,313.0,20032.0,0.4921875
pilot,exact_checkpoint,test,4,gate,h0_oracle,h0_oracle_full_target_residual,future_proxy_weighted,64,1,0.75,1,0.24467203486103514,0.24467203486103514,0.24467203486103514,63.0,313.0,20032.0,0.328125
