layout_id,mean_budget_quanta_per_expert,layer,recovery_p10,recovery_median,recovery_p90,groups
q2q4_monolithic_same_solver_reference,928,39,0.9793210177234263,0.9930697727589712,0.9981801787059015,32
q2q4_monolithic_same_solver_reference,960,0,0.9984108583739373,0.9994623242247116,0.9998601778476782,32
q2q4_monolithic_same_solver_reference,960,4,0.9853117496883225,0.9915318392615918,0.9968724077661514,32
q2q4_monolithic_same_solver_reference,960,20,0.9728177734625336,0.9852969856232064,0.9967199776514654,32
q2q4_monolithic_same_solver_reference,960,39,0.9816517834401994,0.9936314573806566,0.9983501570597653,32
q2q4_monolithic_same_solver_reference,992,0,0.9986591668829721,0.9995521071428315,0.9998808026272857,32
q2q4_monolithic_same_solver_reference,992,4,0.9863444082543001,0.9922085301949672,0.9972362470994475,32
q2q4_monolithic_same_solver_reference,992,20,0.9748365520280541,0.9863936947127399,0.9969925553971237,32
q2q4_monolithic_same_solver_reference,992,39,0.9825418977466114,0.994135951933184,0.9984363449361823,32
q2q4_monolithic_same_solver_reference,1024,0,0.9988437598359798,0.9996569830924429,0.9998981379527286,32
q2q4_monolithic_same_solver_reference,1024,4,0.9874096752147558,0.9927559335491303,0.9973056557366575,32
q2q4_monolithic_same_solver_reference,1024,20,0.9765366241898921,0.9873591201234516,0.9972655187315919,32
q2q4_monolithic_same_solver_reference,1024,39,0.9845952647997813,0.9946094682417752,0.9985606245846483,32
q2q4_monolithic_same_solver_reference,1056,0,0.998994746739673,0.9997230755221784,0.9999126771955221,32
q2q4_monolithic_same_solver_reference,1056,4,0.9884282320506395,0.9933763199913177,0.9976133470275074,32
q2q4_monolithic_same_solver_reference,1056,20,0.978656071182677,0.98822757380164,0.9975240675396959,32
q2q4_monolithic_same_solver_reference,1056,39,0.9859269589992081,0.9949751486587386,0.9986583560171696,32
q2q4_monolithic_same_solver_reference,1088,0,0.9991035101653747,0.9997715838016262,0.9999281707691708,32
q2q4_monolithic_same_solver_reference,1088,4,0.9891238858223649,0.993975373555567,0.9977866519199999,32
q2q4_monolithic_same_solver_reference,1088,20,0.9805617238471169,0.9893915752510747,0.9977260003701605,32
q2q4_monolithic_same_solver_reference,1088,39,0.9868394645909354,0.9954679010929119,0.9987383332494477,32
q2q4_monolithic_same_solver_reference,1120,0,0.9992370163522215,0.9998139915309249,0.9999387699351275,32
q2q4_monolithic_same_solver_reference,1120,4,0.9899395551409328,0.9944991526857326,0.9979775482955194,32
q2q4_monolithic_same_solver_reference,1120,20,0.9828116272664463,0.9900282116563769,0.997938027269352,32
q2q4_monolithic_same_solver_reference,1120,39,0.9878122951474103,0.9958048053488022,0.9988463033800634,32
q2q4_monolithic_same_solver_reference,1152,0,0.9993272240325575,0.9998476243122274,0.9999490073560777,32
q2q4_monolithic_same_solver_reference,1152,4,0.990716842117794,0.9951059188002931,0.9981726188604665,32
